actual_cost,ccg,date,items,quantity,row_id,row_name,setting
1613.86,14L,2018-07-01,467,20197,P84028,GORTON MEDICAL CENTRE,4
2255.66,14L,2018-07-01,638,26297,P84029,BENCHILL MEDICAL PRACTICE,4
3331.86,14L,2018-07-01,484,28277,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
2731.65,14L,2018-07-01,244,11047,P84032,DRS HANIF & BANNURU,4
580.3,14L,2018-07-01,200,6231,P84033,BEACON MEDICAL CENTRE,4
2852.91,14L,2018-07-01,417,17453,P84034,BARLOW MEDICAL CENTRE,4
2290.02,14L,2018-07-01,473,18965,P84035,BODEY MEDICAL CENTRE,4
1077.9,14L,2018-07-01,224,10615,P84037,DR CUNNINGHAM & PARTNERS,4
2183.56,14L,2018-07-01,327,18528,P84038,ASHVILLE SURGERY,4
1801.47,14L,2018-07-01,256,11305,P84039,THE RANGE MEDICAL CENTRE,4
967.74,14L,2018-07-01,335,12410,P84040,CONRAN MEDICAL CENTRE,4
2187.72,14L,2018-07-01,295,14608,P84041,CORNERSTONE FAMILY PRACTICE,4
1533.75,14L,2018-07-01,308,12682,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
1808.02,14L,2018-07-01,383,16011,P84043,CORNISHWAY GROUP PRACTICE,4
1629.39,14L,2018-07-01,291,11612,P84045,THE PARK MEDICAL CENTRE,4
2353.12,14L,2018-07-01,407,23216,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1266.68,14L,2018-07-01,276,9460,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1442.71,14L,2018-07-01,362,14274,P84048,TREGENNA GROUP PRACTICE,4
3236.97,14L,2018-07-01,641,28324,P84049,THE AVENUE MEDICAL CENTRE,4
861.04,14L,2018-07-01,253,11463,P84050,MOUNT ROAD SURGERY,4
809.28,14L,2018-07-01,233,8546,P84051,EASTLANDS MEDICAL CENTRE,4
1547.41,14L,2018-07-01,299,13446,P84052,WEST GORTON MEDICAL PRACTICE,4
1056.55,14L,2018-07-01,295,12790,P84053,ASHCROFT SURGERY,4
1278.77,14L,2018-07-01,338,14284,P84054,WHITLEY ROAD MEDICAL CENTRE,4
794.62,14L,2018-07-01,162,7555,P84055,MERSEYBANK SURGERY,4
1457.25,14L,2018-07-01,174,7154,P84056,PRINCESS ROAD SURGERY,4
1470.79,14L,2018-07-01,304,13690,P84059,LIME SQUARE MEDICAL CENTRE,4
1741.03,14L,2018-07-01,247,9660,P84061,BROOKLANDS MEDICAL PRACTICE,4
460.25,14L,2018-07-01,93,3545,P84062,BROOKDALE SURGERY,4
698.82,14L,2018-07-01,158,6859,P84064,NEW ISLINGTON MEDICAL CENTRE,4
442.67,14L,2018-07-01,137,5946,P84065,THE SINGH MEDICAL PRACTICE,4
633.45,14L,2018-07-01,160,6325,P84066,DAVID MEDICAL CENTRE,4
2093.71,14L,2018-07-01,340,16175,P84067,HAZELDENE MEDICAL CENTRE,4
1790.3,14L,2018-07-01,417,16837,P84068,CHORLTON FAMILY PRACTICE,4
871.41,14L,2018-07-01,254,12011,P84070,NEWTON HEATH MEDICAL CENTRE,4
805.75,14L,2018-07-01,192,7647,P84071,WILBRAHAM SURGERY,4
2642.33,14L,2018-07-01,447,20819,P84072,THE ROBERT DARBISHIRE PRACTICE,4
3183.71,14L,2018-07-01,331,18856,P84074,WELLFIELD MEDICAL CENTRE,4
153.6,14L,2018-07-01,61,2636,P84605,FERNCLOUGH SURGERY,4
538.36,14L,2018-07-01,186,7735,P84611,"DR CHIU, KOH AND GAN",4
1638.06,14L,2018-07-01,178,7977,P84616,MANCHESTER MEDICAL,4
375.07,14L,2018-07-01,121,5162,P84626,WILMSLOW ROAD SURGERY,4
1117.33,14L,2018-07-01,257,10962,P84630,THE ARCH MEDICAL PRACTICE,4
281.82,14L,2018-07-01,31,1565,P84631,ARTANE MEDICAL CENTRE,4
403.24,14L,2018-07-01,120,5452,P84635,THE WHITSWOOD PRACTICE,4
402.03,14L,2018-07-01,128,5906,P84637,DR KHAN'S PRACTICE,4
522.93,14L,2018-07-01,163,7353,P84639,FALLOWFIELD MEDICAL CENTRE,4
385.6,14L,2018-07-01,96,5425,P84640,QUEENS MEDICAL CENTRE,4
686.98,14L,2018-07-01,191,10299,P84644,PARKSIDE SURGERY,4
1044.95,14L,2018-07-01,269,12435,P84645,PARK VIEW MEDICAL CENTRE,4
1156.59,14L,2018-07-01,170,7696,P84650,THE ALEXANDRA PRACTICE,4
911.69,14L,2018-07-01,209,9964,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1231.16,14L,2018-07-01,178,7927,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
728.49,14L,2018-07-01,186,7424,P84663,THE NEVILLE FAMILY CENTRE,4
90.0,14L,2018-07-01,67,1589,P84665,AL-SHIFA MEDICAL CENTRE,4
1180.07,14L,2018-07-01,272,11752,P84669,CORNBROOK MEDICAL PRACTICE,4
401.97,14L,2018-07-01,155,5712,P84672,WOODLANDS MEDICAL PRACTICE,4
1871.71,14L,2018-07-01,351,10093,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2165.79,14L,2018-07-01,467,22003,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
233.63,14L,2018-07-01,68,2746,P84679,WILLOWBANK SURGERY,4
484.35,14L,2018-07-01,71,3769,P84682,BURNAGE HEALTHCARE PRACTICE,4
589.95,14L,2018-07-01,129,4767,P84683,THE DOC'S SURGERY,4
467.4,14L,2018-07-01,105,4679,P84684,JOLLY MEDICAL CENTRE,4
468.73,14L,2018-07-01,145,7359,P84689,LONGSIGHT MEDICAL PRACTICE,4
1623.96,14L,2018-07-01,130,5076,P84690,DAM HEAD MEDICAL CENTRE,4
1745.96,14L,2018-07-01,479,16955,Y00707,PCEC,1
246.22,14L,2018-07-01,49,2820,Y01695,MP VICTORIA MILL,4
12.61,14L,2018-07-01,11,142,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
1398.04,14L,2018-07-01,123,5252,Y02325,CHARLESTOWN MD,4
958.26,14L,2018-07-01,78,10320,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
789.84,14L,2018-07-01,144,8828,Y02520,SIMPSON MEDICAL PRACTICE,4
2033.49,14L,2018-07-01,498,28668,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
4319.47,14L,2018-07-01,1299,48167,Y02849,CITY HEALTH CENTRE,4
2282.94,14L,2018-07-01,425,24285,Y02890,HAWTHORN MC,4
687.1,14L,2018-07-01,185,10498,Y02960,NEW BANK HEALTH,4
18.5,14L,2018-07-01,6,305,Y04084,PAHNT COMMUNITY SERVICES,9
1.73,14L,2018-07-01,2,42,Y04086,MFT ADULT COMMUNITY SERVICES,9
0.65,14L,2018-07-01,1,10,Y04087,UHSM COMMUNITY SERVICES,9
94.0,14L,2018-07-01,16,470,Y04380,CRISIS RESPONSE TEAM,9
492.11,14L,2018-07-01,147,6129,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
16.78,14L,2018-07-01,5,45,Y04584,INTERMEDIATE CARE (THE PEELE),0
556.14,14L,2018-07-01,134,4837,Y04605,SMGPF,9
25.42,14L,2018-07-01,7,415,Y04983,NORTHERN HEALTH HUB 1,0
5.55,14L,2018-07-01,2,27,Y05072,NORTHERN HEALTH GPPO HUB 4,0
515.34,14L,2018-07-01,130,8990,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
1396.85,14L,2018-08-01,312,11690,P84004,FIVE OAKS FAMILIY PRACTICE,4
423.26,14L,2018-08-01,83,4108,P84005,THE VALLANCE CENTRE,4
2022.72,14L,2018-08-01,257,11982,P84009,AILSA CRAIG MEDICAL CENTRE,4
2610.73,14L,2018-08-01,393,16810,P84010,THE BORCHARDT MEDICAL CENTRE,4
2751.44,14L,2018-08-01,491,21164,P84012,NORTHENDEN GROUP PRACTICE,4
1145.6,14L,2018-08-01,321,12271,P84014,RK MEDICAL PRACTICE,4
1405.71,14L,2018-08-01,237,8982,P84016,LEVENSHULME MEDICAL PRACTICE,4
1583.47,14L,2018-08-01,333,14207,P84017,LADYBARN GROUP PRACTICE,4
602.57,14L,2018-08-01,105,3156,P84018,MAULDETH MEDICAL CENTRE,4
2470.28,14L,2018-08-01,525,20927,P84019,VALENTINE MEDICAL CENTRE,4
1878.41,14L,2018-08-01,350,13841,P84020,PEEL HALL MEDICAL CENTRE,4
2065.51,14L,2018-08-01,361,13807,P84021,THE MAPLES MEDICAL CENTRE,4
688.34,14L,2018-08-01,217,7557,P84022,KINGSWAY MEDICAL PRACTICE,4
801.93,14L,2018-08-01,146,6901,P84023,SURREY LODGE PRACTICE,4
2099.57,14L,2018-08-01,525,18145,P84024,BOWLAND MEDICAL PRACTICE,4
2795.08,14L,2018-08-01,371,17637,P84025,ST GEORGE'S MEDICAL CENTRE,4
792.39,14L,2018-08-01,137,6149,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1192.15,14L,2018-08-01,207,9340,P84027,WEST POINT MEDICAL CENTRE,4
1752.15,14L,2018-08-01,475,18180,P84028,GORTON MEDICAL CENTRE,4
3455.4,14L,2018-08-01,640,26246,P84029,BENCHILL MEDICAL PRACTICE,4
3163.41,14L,2018-08-01,471,24510,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1784.89,14L,2018-08-01,254,10445,P84032,DRS HANIF & BANNURU,4
498.77,14L,2018-08-01,130,4084,P84033,BEACON MEDICAL CENTRE,4
3098.48,14L,2018-08-01,387,14662,P84034,BARLOW MEDICAL CENTRE,4
2495.98,14L,2018-08-01,474,16205,P84035,BODEY MEDICAL CENTRE,4
1625.45,14L,2018-08-01,190,7492,P84037,DR CUNNINGHAM & PARTNERS,4
1873.67,14L,2018-08-01,373,15380,P84038,ASHVILLE SURGERY,4
1399.51,14L,2018-08-01,197,8089,P84039,THE RANGE MEDICAL CENTRE,4
1639.19,14L,2018-08-01,319,12383,P84040,CONRAN MEDICAL CENTRE,4
1657.71,14L,2018-08-01,242,8562,P84041,CORNERSTONE FAMILY PRACTICE,4
1722.04,14L,2018-08-01,286,12631,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
1592.27,14L,2018-08-01,343,12441,P84043,CORNISHWAY GROUP PRACTICE,4
1944.23,14L,2018-08-01,286,9434,P84045,THE PARK MEDICAL CENTRE,4
2649.12,14L,2018-08-01,357,18040,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1481.11,14L,2018-08-01,234,7957,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1621.44,14L,2018-08-01,394,13746,P84048,TREGENNA GROUP PRACTICE,4
2944.66,14L,2018-08-01,592,21433,P84049,THE AVENUE MEDICAL CENTRE,4
694.07,14L,2018-08-01,233,9340,P84050,MOUNT ROAD SURGERY,4
1044.36,14L,2018-08-01,224,7635,P84051,EASTLANDS MEDICAL CENTRE,4
1615.12,14L,2018-08-01,336,15692,P84052,WEST GORTON MEDICAL PRACTICE,4
1654.68,14L,2018-08-01,301,12437,P84053,ASHCROFT SURGERY,4
1595.54,14L,2018-08-01,310,10783,P84054,WHITLEY ROAD MEDICAL CENTRE,4
820.81,14L,2018-08-01,176,7586,P84055,MERSEYBANK SURGERY,4
881.1,14L,2018-08-01,154,6405,P84056,PRINCESS ROAD SURGERY,4
1589.31,14L,2018-08-01,281,11191,P84059,LIME SQUARE MEDICAL CENTRE,4
1307.49,14L,2018-08-01,244,7669,P84061,BROOKLANDS MEDICAL PRACTICE,4
732.58,14L,2018-08-01,87,2722,P84062,BROOKDALE SURGERY,4
1243.3,14L,2018-08-01,164,8076,P84064,NEW ISLINGTON MEDICAL CENTRE,4
416.57,14L,2018-08-01,134,5127,P84065,THE SINGH MEDICAL PRACTICE,4
949.07,14L,2018-08-01,201,7354,P84066,DAVID MEDICAL CENTRE,4
1641.18,14L,2018-08-01,341,14171,P84067,HAZELDENE MEDICAL CENTRE,4
1894.24,14L,2018-08-01,389,16294,P84068,CHORLTON FAMILY PRACTICE,4
679.68,14L,2018-08-01,219,9682,P84070,NEWTON HEATH MEDICAL CENTRE,4
822.77,14L,2018-08-01,212,8130,P84071,WILBRAHAM SURGERY,4
1599.48,14L,2018-08-01,377,13687,P84072,THE ROBERT DARBISHIRE PRACTICE,4
3859.39,14L,2018-08-01,309,13388,P84074,WELLFIELD MEDICAL CENTRE,4
499.11,14L,2018-08-01,95,4638,P84605,FERNCLOUGH SURGERY,4
626.81,14L,2018-08-01,205,8881,P84611,"DR CHIU, KOH AND GAN",4
1461.64,14L,2018-08-01,167,9136,P84616,MANCHESTER MEDICAL,4
429.42,14L,2018-08-01,121,4755,P84626,WILMSLOW ROAD SURGERY,4
1591.76,14L,2018-08-01,277,10130,P84630,THE ARCH MEDICAL PRACTICE,4
288.89,14L,2018-08-01,32,758,P84631,ARTANE MEDICAL CENTRE,4
487.64,14L,2018-08-01,95,4033,P84635,THE WHITSWOOD PRACTICE,4
905.13,14L,2018-08-01,117,6218,P84637,DR KHAN'S PRACTICE,4
585.72,14L,2018-08-01,124,5697,P84639,FALLOWFIELD MEDICAL CENTRE,4
331.68,14L,2018-08-01,88,3508,P84640,QUEENS MEDICAL CENTRE,4
935.05,14L,2018-08-01,187,7663,P84644,PARKSIDE SURGERY,4
977.69,14L,2018-08-01,271,12219,P84645,PARK VIEW MEDICAL CENTRE,4
1012.24,14L,2018-08-01,156,6217,P84650,THE ALEXANDRA PRACTICE,4
811.86,14L,2018-08-01,193,9323,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1824.9,14L,2018-08-01,169,8071,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
1036.31,14L,2018-08-01,190,8115,P84663,THE NEVILLE FAMILY CENTRE,4
104.24,14L,2018-08-01,48,1325,P84665,AL-SHIFA MEDICAL CENTRE,4
2154.99,14L,2018-08-01,283,11885,P84669,CORNBROOK MEDICAL PRACTICE,4
682.71,14L,2018-08-01,136,4844,P84672,WOODLANDS MEDICAL PRACTICE,4
1506.59,14L,2018-08-01,358,8979,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2524.65,14L,2018-08-01,486,20009,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
171.51,14L,2018-08-01,62,2543,P84679,WILLOWBANK SURGERY,4
252.11,14L,2018-08-01,78,3281,P84682,BURNAGE HEALTHCARE PRACTICE,4
1539.16,14L,2018-08-01,158,6363,P84683,THE DOC'S SURGERY,4
442.24,14L,2018-08-01,107,3782,P84684,JOLLY MEDICAL CENTRE,4
460.32,14L,2018-08-01,125,5335,P84689,LONGSIGHT MEDICAL PRACTICE,4
481.28,14L,2018-08-01,148,5198,P84690,DAM HEAD MEDICAL CENTRE,4
22.3,14L,2018-08-01,1,500,P84696,COMMUNITY PAEDIATRICIANS,9
2092.15,14L,2018-08-01,494,14994,Y00707,PCEC,1
527.04,14L,2018-08-01,161,5915,Y01695,MP VICTORIA MILL,4
20.14,14L,2018-08-01,12,200,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
651.19,14L,2018-08-01,148,6882,Y02325,CHARLESTOWN MD,4
689.28,14L,2018-08-01,62,7792,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
639.54,14L,2018-08-01,125,7367,Y02520,SIMPSON MEDICAL PRACTICE,4
2102.05,14L,2018-08-01,458,24447,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
4529.22,14L,2018-08-01,1288,40876,Y02849,CITY HEALTH CENTRE,4
1828.48,14L,2018-08-01,420,18993,Y02890,HAWTHORN MC,4
479.93,14L,2018-08-01,148,6418,Y02960,NEW BANK HEALTH,4
13.28,14L,2018-08-01,6,284,Y04084,PAHNT COMMUNITY SERVICES,9
8.38,14L,2018-08-01,2,38,Y04087,UHSM COMMUNITY SERVICES,9
71.02,14L,2018-08-01,13,287,Y04380,CRISIS RESPONSE TEAM,9
427.39,14L,2018-08-01,129,5752,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
434.65,14L,2018-08-01,129,4575,Y04605,SMGPF,9
0.72,14L,2018-08-01,1,15,Y04983,NORTHERN HEALTH HUB 1,0
2.15,14L,2018-08-01,3,50,Y05071,NORTHERN HEALTH GPPO HUB 2,0
563.08,14L,2018-08-01,133,7102,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
1337.14,14L,2018-09-01,314,13947,P84004,FIVE OAKS FAMILIY PRACTICE,4
590.31,14L,2018-09-01,93,2976,P84005,THE VALLANCE CENTRE,4
1839.65,14L,2018-09-01,318,16332,P84009,AILSA CRAIG MEDICAL CENTRE,4
1887.19,14L,2018-09-01,330,12504,P84010,THE BORCHARDT MEDICAL CENTRE,4
2045.6,14L,2018-09-01,449,16932,P84012,NORTHENDEN GROUP PRACTICE,4
1801.31,14L,2018-09-01,395,20510,P84014,RK MEDICAL PRACTICE,4
1684.1,14L,2018-09-01,295,14889,P84016,LEVENSHULME MEDICAL PRACTICE,4
1260.49,14L,2018-09-01,320,12455,P84017,LADYBARN GROUP PRACTICE,4
592.25,14L,2018-09-01,131,5446,P84018,MAULDETH MEDICAL CENTRE,4
2030.34,14L,2018-09-01,505,21276,P84019,VALENTINE MEDICAL CENTRE,4
1575.2,14L,2018-09-01,383,14860,P84020,PEEL HALL MEDICAL CENTRE,4
1712.21,14L,2018-09-01,418,14490,P84021,THE MAPLES MEDICAL CENTRE,4
816.99,14L,2018-09-01,223,9596,P84022,KINGSWAY MEDICAL PRACTICE,4
707.26,14L,2018-09-01,174,7717,P84023,SURREY LODGE PRACTICE,4
2202.04,14L,2018-09-01,497,18599,P84024,BOWLAND MEDICAL PRACTICE,4
2104.89,14L,2018-09-01,442,17966,P84025,ST GEORGE'S MEDICAL CENTRE,4
922.46,14L,2018-09-01,153,6355,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1516.98,14L,2018-09-01,223,10436,P84027,WEST POINT MEDICAL CENTRE,4
1646.64,14L,2018-09-01,487,18646,P84028,GORTON MEDICAL CENTRE,4
2855.35,14L,2018-09-01,720,32953,P84029,BENCHILL MEDICAL PRACTICE,4
3779.79,14L,2018-09-01,534,29954,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
713.24,14L,2018-09-01,228,9026,P84032,DRS HANIF & BANNURU,4
1009.55,14L,2018-09-01,292,9781,P84033,BEACON MEDICAL CENTRE,4
2313.66,14L,2018-09-01,420,15556,P84034,BARLOW MEDICAL CENTRE,4
2262.93,14L,2018-09-01,472,16717,P84035,BODEY MEDICAL CENTRE,4
992.13,14L,2018-09-01,258,11331,P84037,DR CUNNINGHAM & PARTNERS,4
2389.52,14L,2018-09-01,342,17726,P84038,ASHVILLE SURGERY,4
726.04,14L,2018-09-01,192,6762,P84039,THE RANGE MEDICAL CENTRE,4
1062.52,14L,2018-09-01,301,11952,P84040,CONRAN MEDICAL CENTRE,4
2515.41,14L,2018-09-01,271,12835,P84041,CORNERSTONE FAMILY PRACTICE,4
1869.33,14L,2018-09-01,338,14380,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2030.21,14L,2018-09-01,371,14109,P84043,CORNISHWAY GROUP PRACTICE,4
1509.82,14L,2018-09-01,277,9425,P84045,THE PARK MEDICAL CENTRE,4
2541.77,14L,2018-09-01,420,18141,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1449.83,14L,2018-09-01,298,11658,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1302.87,14L,2018-09-01,391,11818,P84048,TREGENNA GROUP PRACTICE,4
3773.15,14L,2018-09-01,681,28857,P84049,THE AVENUE MEDICAL CENTRE,4
991.07,14L,2018-09-01,246,11478,P84050,MOUNT ROAD SURGERY,4
851.86,14L,2018-09-01,230,7820,P84051,EASTLANDS MEDICAL CENTRE,4
1998.73,14L,2018-09-01,368,19145,P84052,WEST GORTON MEDICAL PRACTICE,4
1470.55,14L,2018-09-01,296,14318,P84053,ASHCROFT SURGERY,4
1295.14,14L,2018-09-01,312,11886,P84054,WHITLEY ROAD MEDICAL CENTRE,4
447.94,14L,2018-09-01,146,5266,P84055,MERSEYBANK SURGERY,4
1475.44,14L,2018-09-01,182,8422,P84056,PRINCESS ROAD SURGERY,4
1607.71,14L,2018-09-01,298,12948,P84059,LIME SQUARE MEDICAL CENTRE,4
1672.0,14L,2018-09-01,248,9007,P84061,BROOKLANDS MEDICAL PRACTICE,4
573.7,14L,2018-09-01,91,3637,P84062,BROOKDALE SURGERY,4
486.78,14L,2018-09-01,149,6034,P84064,NEW ISLINGTON MEDICAL CENTRE,4
425.27,14L,2018-09-01,144,6832,P84065,THE SINGH MEDICAL PRACTICE,4
775.83,14L,2018-09-01,214,7729,P84066,DAVID MEDICAL CENTRE,4
1744.17,14L,2018-09-01,343,13887,P84067,HAZELDENE MEDICAL CENTRE,4
1915.85,14L,2018-09-01,376,15358,P84068,CHORLTON FAMILY PRACTICE,4
830.49,14L,2018-09-01,241,11342,P84070,NEWTON HEATH MEDICAL CENTRE,4
842.19,14L,2018-09-01,206,8004,P84071,WILBRAHAM SURGERY,4
2017.91,14L,2018-09-01,397,15854,P84072,THE ROBERT DARBISHIRE PRACTICE,4
1878.48,14L,2018-09-01,387,20562,P84074,WELLFIELD MEDICAL CENTRE,4
465.45,14L,2018-09-01,66,3210,P84605,FERNCLOUGH SURGERY,4
775.23,14L,2018-09-01,265,12716,P84611,"DR CHIU, KOH AND GAN",4
1851.25,14L,2018-09-01,176,9549,P84616,MANCHESTER MEDICAL,4
417.26,14L,2018-09-01,129,4849,P84626,WILMSLOW ROAD SURGERY,4
1971.87,14L,2018-09-01,243,9218,P84630,THE ARCH MEDICAL PRACTICE,4
285.83,14L,2018-09-01,35,1086,P84631,ARTANE MEDICAL CENTRE,4
671.61,14L,2018-09-01,109,6829,P84635,THE WHITSWOOD PRACTICE,4
410.21,14L,2018-09-01,129,5370,P84637,DR KHAN'S PRACTICE,4
282.67,14L,2018-09-01,102,3920,P84639,FALLOWFIELD MEDICAL CENTRE,4
567.27,14L,2018-09-01,128,6386,P84640,QUEENS MEDICAL CENTRE,4
790.14,14L,2018-09-01,170,9235,P84644,PARKSIDE SURGERY,4
1178.08,14L,2018-09-01,271,12583,P84645,PARK VIEW MEDICAL CENTRE,4
996.19,14L,2018-09-01,196,8310,P84650,THE ALEXANDRA PRACTICE,4
700.37,14L,2018-09-01,201,9774,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
935.91,14L,2018-09-01,170,8182,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
2138.68,14L,2018-09-01,213,9537,P84663,THE NEVILLE FAMILY CENTRE,4
264.37,14L,2018-09-01,58,1470,P84665,AL-SHIFA MEDICAL CENTRE,4
1170.94,14L,2018-09-01,308,13135,P84669,CORNBROOK MEDICAL PRACTICE,4
540.8,14L,2018-09-01,151,4957,P84672,WOODLANDS MEDICAL PRACTICE,4
2107.68,14L,2018-09-01,364,11021,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2642.66,14L,2018-09-01,507,22275,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
325.56,14L,2018-09-01,68,3050,P84679,WILLOWBANK SURGERY,4
410.35,14L,2018-09-01,66,2823,P84682,BURNAGE HEALTHCARE PRACTICE,4
1130.22,14L,2018-09-01,130,4761,P84683,THE DOC'S SURGERY,4
589.55,14L,2018-09-01,151,6037,P84684,JOLLY MEDICAL CENTRE,4
555.77,14L,2018-09-01,164,7844,P84689,LONGSIGHT MEDICAL PRACTICE,4
373.37,14L,2018-09-01,140,4483,P84690,DAM HEAD MEDICAL CENTRE,4
2005.82,14L,2018-09-01,573,19479,Y00707,PCEC,1
756.28,14L,2018-09-01,289,14870,Y01695,MP VICTORIA MILL,4
633.3,14L,2018-09-01,38,1565,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
1898.81,14L,2018-09-01,181,9242,Y02325,CHARLESTOWN MD,4
1076.45,14L,2018-09-01,83,10701,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
660.3,14L,2018-09-01,125,7176,Y02520,SIMPSON MEDICAL PRACTICE,4
2303.09,14L,2018-09-01,431,24783,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
3842.31,14L,2018-09-01,1209,39184,Y02849,CITY HEALTH CENTRE,4
2015.71,14L,2018-09-01,483,19887,Y02890,HAWTHORN MC,4
553.61,14L,2018-09-01,156,6574,Y02960,NEW BANK HEALTH,4
8.74,14L,2018-09-01,4,43,Y04084,PAHNT COMMUNITY SERVICES,9
5.83,14L,2018-09-01,2,84,Y04087,UHSM COMMUNITY SERVICES,9
240.93,14L,2018-09-01,18,1143,Y04380,CRISIS RESPONSE TEAM,9
471.81,14L,2018-09-01,150,6516,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
2.37,14L,2018-09-01,1,28,Y04584,INTERMEDIATE CARE (THE PEELE),0
455.51,14L,2018-09-01,140,4288,Y04605,SMGPF,9
5.23,14L,2018-09-01,5,71,Y04983,NORTHERN HEALTH HUB 1,0
15.99,14L,2018-09-01,1,200,Y05071,NORTHERN HEALTH GPPO HUB 2,0
527.2,14L,2018-09-01,147,6851,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
1.19,14L,2018-09-01,1,14,Y05947,NORTHERN HEALTH GPPO - JOLLY HIPC,0
1822.67,14L,2018-10-01,448,19922,P84004,FIVE OAKS FAMILIY PRACTICE,4
435.31,14L,2018-10-01,131,5755,P84005,THE VALLANCE CENTRE,4
2322.62,14L,2018-10-01,341,19032,P84009,AILSA CRAIG MEDICAL CENTRE,4
3269.82,14L,2018-10-01,444,17423,P84010,THE BORCHARDT MEDICAL CENTRE,4
2380.19,14L,2018-10-01,590,26539,P84012,NORTHENDEN GROUP PRACTICE,4
1883.77,14L,2018-10-01,428,21058,P84014,RK MEDICAL PRACTICE,4
1833.36,14L,2018-10-01,374,20118,P84016,LEVENSHULME MEDICAL PRACTICE,4
1562.98,14L,2018-10-01,413,18954,P84017,LADYBARN GROUP PRACTICE,4
747.99,14L,2018-10-01,205,6898,P84018,MAULDETH MEDICAL CENTRE,4
2932.67,14L,2018-10-01,591,23760,P84019,VALENTINE MEDICAL CENTRE,4
2238.27,14L,2018-10-01,458,17448,P84020,PEEL HALL MEDICAL CENTRE,4
1372.34,14L,2018-10-01,453,16778,P84021,THE MAPLES MEDICAL CENTRE,4
840.68,14L,2018-10-01,262,10634,P84022,KINGSWAY MEDICAL PRACTICE,4
742.0,14L,2018-10-01,219,9501,P84023,SURREY LODGE PRACTICE,4
2104.16,14L,2018-10-01,611,29095,P84024,BOWLAND MEDICAL PRACTICE,4
2438.04,14L,2018-10-01,429,17157,P84025,ST GEORGE'S MEDICAL CENTRE,4
1377.44,14L,2018-10-01,202,11739,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1099.52,14L,2018-10-01,255,10720,P84027,WEST POINT MEDICAL CENTRE,4
2239.99,14L,2018-10-01,585,23971,P84028,GORTON MEDICAL CENTRE,4
3587.09,14L,2018-10-01,779,40150,P84029,BENCHILL MEDICAL PRACTICE,4
3469.69,14L,2018-10-01,578,31147,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1568.5,14L,2018-10-01,298,11733,P84032,DRS HANIF & BANNURU,4
1045.35,14L,2018-10-01,315,13643,P84033,BEACON MEDICAL CENTRE,4
3390.73,14L,2018-10-01,538,23278,P84034,BARLOW MEDICAL CENTRE,4
2624.07,14L,2018-10-01,628,21869,P84035,BODEY MEDICAL CENTRE,4
1148.38,14L,2018-10-01,247,12808,P84037,DR CUNNINGHAM & PARTNERS,4
2940.83,14L,2018-10-01,404,22463,P84038,ASHVILLE SURGERY,4
887.37,14L,2018-10-01,218,8910,P84039,THE RANGE MEDICAL CENTRE,4
1437.58,14L,2018-10-01,381,16577,P84040,CONRAN MEDICAL CENTRE,4
